0,0,0.000237143,0
0.0091173649,0,0.000237143,0
0.0191912651,0,0.000237143,0
0.0291962624,0,0.000237143,0
0.0389993191,0,0.000237143,0
0.0490970612,0,0.000237143,0
0.0591490269,0,0.000237143,0
0.0691401958,0,0.000237143,0
0.0791070461,0,0.000237143,0
0.0892865658,0,0.000237143,0
0.0996499062,0,0.000237143,0
0.1089789867,0,0.000237143,0
0.1191961765,0,-0.0017592482,0
0.1292412281,0,-0.0017592482,0
0.1391232014,0,0.0023604163,0
0.1492655277,0,0.0023604163,0
0.1590275764,0,0.0008803649,0
0.1692922115,0,0.0008803649,0
0.1791350842,0,-0.0001568803,0
0.189095974,0,-0.0001568803,0
0.1992325783,0,-0.0023961272,0
0.209218502,0,-0.0023961272,0
0.2191264629,0,0.0009311603,0
0.229183197,0,0.0009311603,0
0.2391252518,0,0.0023935551,0
0.2491328716,0,0.0023935551,0
0.2591364384,0,0.0023935551,0
0.2695753574,0,0.0015939396,0
0.27906394,0,0.0015939396,0
0.2892138958,0,-0.0010139522,0
0.2992367744,0,-0.0010139522,0
0.3092365265,0,-0.0002950414,0
0.3192000389,0,-0.0002950414,0
0.3295924664,0,-0.0003974529,0
0.3391869068,0,-0.0003974529,0
0.3493263721,0,-0.0006733668,0
0.359266758,0,-0.0006733668,0
0.369666338,0,-0.0001463271,0
0.3797297478,0,-0.0001463271,0
0.3890018463,0,-0.0004139934,0
0.3991775513,0,-0.0004139934,0
0.4092328548,0,-0.0010393221,0
0.4193379879,0,-0.0010393221,0
0.4292097092,0,-0.0016071959,0
0.43912673,0,-0.0016071959,0
0.4494140148,0,7.21113929103012E-006,0
0.4593052864,0,7.21113929103012E-006,0
0.469499588,0,0.0013708647,0
0.4789681435,0,0.0013708647,0
0.4890832901,0,0.0013708647,0
0.4991550446,0,0.0032594879,0
0.5090706348,0,0.0032594879,0
0.5191915035,0,-0.0005367526,0
0.5293574333,0,-0.0005367526,0
0.5392210484,0,-0.0010606044,0
0.5492947102,0,-0.0010606044,0
0.5591161251,0,-0.0005251802,0
0.5691742897,0,-0.0005251802,0
0.5793273449,0,-0.0004488016,0
0.5891034603,0,-0.0004488016,0
0.5991168022,0,-0.0017245659,0
0.6094124317,0,-0.0017245659,0
0.6198801994,0,0.0003008019,0
0.6291680336,0,0.0003008019,0
0.6394121647,0,-0.0015842591,0
0.6494562626,0,-0.0015842591,0
0.6593358517,0,0.000610318,0
0.6692092419,0,0.000610318,0
0.6792213917,0,-0.0001254994,0
0.6893162727,0,-0.0001254994,0
0.6992008686,0,0.0041859788,0
0.7094607353,0,0.0041859788,0
0.7191553116,0,0.0041859788,0
0.7296507359,0,0.0005459234,0
0.7391197681,0,0.0005459234,0
0.7494549751,0,0.000014389,0
0.7591695786,0,0.000014389,0
0.7691786289,0,0.0007251177,0
0.7793295383,0,0.0007251177,0
0.7894508839,0,-0.0010808016,0
0.7991542816,0,-0.0010808016,0
0.8090212345,0,-0.0009834598,0
0.8195688725,0,-0.0009834598,0
0.8291194439,0,-0.0007924882,0
0.8390464783,0,-0.0007924882,0
0.8493540287,0,-0.0023912454,0
0.8590824604,0,-0.0023912454,0
0.8693315983,0,0.001123368,0
0.8792109489,0,0.001123368,0
0.8891963959,0,0.0005198827,0
0.8991212845,0,0.0005198827,0
0.9090995789,0,-0.001224669,0
0.9191417694,0,-0.001224669,0
0.9290184975,0,0.0010593346,0
0.9392073154,0,0.0010593346,0
0.9490215778,0,0.0010593346,0
0.960003376,0,0.0015449339,0
0.9691374302,0,0.0015449339,0
0.9790575504,0,0.0014645843,0
0.9895834923,0,0.0014645843,0
0.9992096424,0,-0.0005133547,0
1.0095114708,0,-0.0005133547,0
1.0189092159,0,-0.0020838531,0
1.0290813446,0,-0.0020838531,0
1.039206028,0,-0.0025024775,0
1.049172163,0,-0.0025024775,0
1.0592331886,0,0.0021642391,0
1.0690481663,0,0.0021642391,0
1.0792043209,0,0.0016565216,0
1.0893242359,0,0.0016565216,0
1.0992872715,0,-0.0013025908,0
1.1091287136,3.2714298981,-0.0013025908,3.0187183063
1.1192207336,3.2714298981,-0.0008878313,3.0187164768
1.1294193268,3.2714298981,-0.0008878313,3.0187151387
1.1390948296,3.2714298981,0.0023018497,3.0187119261
1.1492753029,3.2714298981,0.0023018497,3.0187119261
1.159257412,2.8094079493,0.0004268918,3.0012133837
1.1689600945,2.8094079493,0.0004268918,2.9949116633
1.1792781353,2.8094079493,0.0004268918,2.9828234877
1.189722538,2.8094079493,0.0004906025,2.9770212929
1.1996452808,2.3641927562,0.0004906025,3.018373155
1.2094118595,2.3641927562,-0.0031438132,3.0304526266
1.2193109989,2.3641927562,-0.0031438132,3.0365348724
1.229249239,2.3641927562,-0.0006662761,3.0487948089
1.2394185066,2.3641927562,-0.0006662761,3.0487948089
1.2493684292,2.4262442805,-0.0008980007,3.0690289088
1.2593359947,2.4262442805,-0.0008980007,3.089170299
1.269516468,2.4262442805,0.0007944904,3.0993703877
1.2791583538,2.4262442805,0.0007944904,3.109660557
1.2894244194,1.9380284905,0.00147479,3.0547020751
1.2999076843,1.9380284905,0.00147479,3.0096870878
1.3092775345,1.9380284905,-0.0009273258,2.988210243
1.3194434643,1.9380284905,-0.0009273258,2.9474789376
1.329107523,1.9380284905,-0.0003003424,2.9474789376
1.3393051624,1.7985038836,-0.0003003424,2.9529709438
1.3494639397,1.7985038836,0.000200049,2.921263159
1.3592991829,1.7985038836,0.000200049,2.906127207
1.3691065311,1.7985038836,0.0001135468,2.8915083673
1.3794193268,1.4210724741,0.0001135468,2.9688311316
1.3891885281,1.4210724741,0.000994693,2.9714063246
1.3992156982,1.4210724741,0.000994693,2.973103244
1.4092662334,1.4210724741,0.000994693,2.9772682506
1.4194102287,1.4210724741,0.0010329044,2.9772682506
1.4291880131,1.1177962868,0.0010329044,2.9781548385
1.4392180443,1.1177962868,0.0002710511,2.9965435923
1.4492058754,1.1177962868,0.0002710511,3.00574426
1.4597406387,1.1177962868,-0.0006258255,3.0149577089
1.4692308903,1.1404191669,-0.0006258255,3.0563843389
1.4792182446,1.1404191669,0.0005253863,3.0802061524
1.4894208908,1.1404191669,0.0005253863,3.0922734753
1.4991128445,1.1404191669,-0.0010830879,3.1167067464
1.5091953278,1.1404191669,-0.0010830879,3.1167067464
1.5191483498,0.8948046444,0.0012689435,3.0666248307
1.5290663242,0.8948046444,0.0012689435,3.076697395
1.5391771793,0.8948046444,-0.0008902901,3.0966165737
1.5492246151,0.8948046444,-0.0008902901,3.1064164972
1.5593001842,0.7014795178,-0.0002354113,3.0564782977
1.5691275597,0.7014795178,-0.0002354113,3.0462960863
1.5789380074,0.7014795178,-0.000949792,3.0405277874
1.5890014172,0.7014795178,-0.000949792,3.0277337868
1.5992953777,0.7014795178,-0.0011792399,3.0277337868
1.6092131138,0.5500539333,-0.0011792399,3.0495779374
1.6191627979,0.5500539333,-0.0005191545,3.0362511533
1.6290996075,0.5500539333,-0.0005191545,3.0297801432
1.6392505169,0.5500539333,-0.0005191545,3.0234871113
1.6491305828,0.4311311745,-0.002443196,3.0563621939
1.6591866016,0.4311311745,-0.002443196,3.0564043758
1.6695547104,0.4311311745,0.0009010066,3.0570527426
1.6795094013,0.4311311745,0.0009010066,3.0595768443
1.6892037392,0.4311311745,-0.0002235042,3.0595768443
1.6993997097,0.3379115525,-0.0002235042,3.0605109651
1.7092404366,0.3379115525,0.0033719908,3.0689717131
1.719148159,0.3379115525,0.0033719908,3.0732904256
1.7294080257,0.3379115525,0.0024892641,3.0776276472
1.7397112846,0.5750629827,0.0024892641,2.9799546845
1.7493746281,0.5750629827,-0.0009967259,2.969272792
1.7593111992,0.5750629827,-0.0009967259,2.9640253497
1.7697341442,0.5750629827,0.000734435,2.9537450188
1.7789726257,0.5750629827,0.000734435,2.9537450188
1.7893853188,0.7344069162,-0.0017306998,3.0858871122
1.7993876934,0.7344069162,-0.0017306998,3.1047955335
1.8091144562,0.7344069162,-0.0008293536,3.1142053596
1.8192451,0.7344069162,-0.0008293536,3.1235675465
1.8295032978,0.5883168581,0.0007366973,3.0752612166
1.839202404,0.5883168581,0.0007366973,3.0709724196
1.8493058681,0.5883168581,0.0006229287,3.0686633063
1.8591575623,0.5883168581,0.0006229287,3.0637629534
1.869107008,0.5883168581,0.0006229287,3.0637629534
1.8791470528,0.485691622,-0.002660793,3.06371562
1.8892703056,0.485691622,-0.002660793,3.0541525481
1.8990416527,0.485691622,0.0021537778,3.0494940368
1.9092633724,0.485691622,0.0021537778,3.0449232852
1.9189581871,0.4295502951,0.0026831254,3.063211891
1.9294071198,0.4295502951,0.0026831254,3.0612451312
1.9392187595,0.4295502951,0.0002654743,3.0603919328
1.9494199753,0.4295502951,0.0002654743,3.0589961701
1.9593269825,0.4295502951,-0.0020984635,3.0589961701
1.9690659046,0.3367436452,-0.0020984635,3.0655418138
1.9791901112,0.3367436452,-0.0004487105,3.0702451463
1.9890031815,0.3367436452,-0.0004487105,3.0726693461
1.9989461899,0.3367436452,-0.0020712803,3.0751378574
2.0089988708,0.2695376993,-0.0020712803,3.0626714005
2.0191113949,0.2695376993,0.0020518913,3.0670805122
2.0291793346,0.2695376993,0.0020518913,3.0692470472
2.0393509865,0.2695376993,0.000026178,3.0734565195
2.0495586395,0.2695376993,0.000026178,3.0734565195
2.0589606762,0.2522654752,-0.0004716806,3.0682026414
2.0700223446,0.2522654752,-0.0004716806,3.0698853502
2.0792019367,0.2522654752,-0.001137052,3.0705112486
2.0891785622,0.2522654752,-0.001137052,3.0709830586
2.0995643139,0.231415226,0.0002563297,3.0792259004
2.1091196537,0.231415226,0.0002563297,3.0793616304
2.119289875,0.231415226,0.0002563297,3.0791629883
2.1292307377,0.231415226,-0.001225881,3.078195997
2.1394536495,0.231415226,-0.001225881,3.078195997
2.1495070457,0.2570408289,-0.0013050416,3.0555903313
2.1592123508,0.2570408289,-0.0013050416,3.0531015388
2.1693894863,0.2570408289,-0.0020456659,3.0522420109
2.1793653965,0.2570408289,-0.0020456659,3.0516798618
2.18937397,0.2241849652,0.0011156496,3.0582781638
2.199236393,0.2241849652,0.0011156496,3.0564476434
2.2091722488,0.2241849652,0.0021129169,3.0550366793
2.2192587852,0.2241849652,0.0021129169,3.0513565122
2.2301125526,0.1944957877,0.0010140659,3.0588225478
2.2394757271,0.1944957877,0.0010140659,3.0596038813
2.2492291927,0.1944957877,-0.0007221083,3.0604062944
2.259761095,0.1944957877,-0.0007221083,3.0604253045
2.2692396641,0.1944957877,-0.0026507655,3.0601937915
2.279835701,0.1974940711,-0.0026507655,3.0448369991
2.2892353535,0.1974940711,0.0003697288,3.0422752493
2.2992501259,0.1974940711,0.0003697288,3.0407796663
2.3092341423,0.1974940711,0.0027542389,3.0373979704
2.3192949295,0.1974940711,0.0027542389,3.0373979704
2.3292229176,0.1822030643,0.0027542389,3.0485656397
2.3391416073,0.1822030643,0.0007763437,3.0473453274
2.3493914604,0.1822030643,0.0007763437,3.046534498
2.3596162796,0.1822030643,0.0008736064,3.045591993
2.3694219589,0.1701443573,0.0008736064,3.044783826
2.3792948723,0.1701443573,-0.000821824,3.0451273065
2.3895189762,0.1701443573,-0.000821824,3.0456565117
2.3998363018,0.1701443573,0.0001883374,3.047427816
2.4098582268,0.2381229875,0.0001883374,3.0594659454
2.4192740917,0.2381229875,-0.0006258315,3.0601202318
2.4293260574,0.2381229875,-0.0006258315,3.0609324562
2.4392433167,0.2381229875,0.0014551247,3.0610912279
2.4491946697,0.2381229875,0.0014551247,3.0610878088
2.4592199326,0.2160977182,0.0004389676,3.0556335926
2.469625473,0.2160977182,0.0004389676,3.0541509214
2.4795436859,0.2160977182,-0.0002779725,3.0532813917
2.4892113209,0.2160977182,-0.0002779725,3.0513003305
2.4994347095,0.2160977182,-0.0003980256,3.0513003305
2.5094058514,0.1693374982,-0.0003980256,3.0547619786
2.5193626881,0.1693374982,-0.002272031,3.0528195186
2.529102087,0.1693374982,-0.002272031,3.0517254055
2.5392928123,0.1693374982,0.001525456,3.0505520789
2.5492527485,0.1577250452,0.001525456,3.0485766941
2.5593459606,0.1577250452,-0.0017515119,3.045163337
2.5692727566,0.1577250452,-0.0017515119,3.0435913816
2.5792889595,0.1577250452,-0.0017515119,3.0407554537
2.5900435448,0.1508365352,0.0010704704,3.0476695139
2.5996336937,0.1508365352,0.0010704704,3.0471232501
2.6090657711,0.1508365352,-0.0023623994,3.0467199106
2.6193265915,0.1508365352,-0.0023623994,3.0463419461
2.6291029453,0.1508365352,-0.0003703948,3.0463643507
2.6390280724,0.1215261294,-0.0003703948,3.0433584723
2.6493971348,0.1215261294,0.0021743102,3.0417273634
2.6598365307,0.1215261294,0.0021743102,3.0408152498
2.669305563,0.1215261294,0.000088461,3.0388072742
2.6791446209,0.1215261294,0.000088461,3.0388072742
2.6896951199,0.1222563279,-0.0001879162,3.0426074599
2.6995487213,0.1222563279,-0.0001879162,3.0422632092
2.7093360424,0.1222563279,-0.0003487408,3.0421034772
2.7192513943,0.1222563279,-0.0003487408,3.041952005
2.7292273045,0.1342393971,0.002394984,3.046037739
2.7393169403,0.1342393971,0.002394984,3.0468137643
2.7492282391,0.1342393971,0.0008840509,3.0472899302
2.7592117786,0.1342393971,0.0008840509,3.0484160554
2.7691352367,0.1342393971,-0.0013514927,3.0484160554
2.7800343037,0.1156901921,-0.0013514927,3.0405506408
2.7901268005,0.1156901921,-0.0013289816,3.0371002945
2.7994904518,0.1156901921,-0.0013289816,3.0353759963
2.8095891476,0.1156901921,-0.0013289816,3.0336527343
2.8191914558,0.1191047775,0.0002300362,3.0441186866
2.8292140961,0.1191047775,0.0002300362,3.0447337328
2.839359045,0.1191047775,0.0002266458,3.0451354275
2.8493139744,0.1191047775,0.0002266458,3.0461267608
2.8593552113,0.1191047775,-0.0001738913,3.0461267608
2.869238615,0.1533179195,-0.0001738913,3.0346790007
2.8790619373,0.1533179195,-0.0015159249,3.0339465782
2.8891437054,0.1533179195,-0.0015159249,3.0323562581
2.9002709389,0.1533179195,0.0009189821,3.0314971076
2.9091410637,0.201037021,0.0009189821,3.0129383076
2.9192066193,0.201037021,1.48623830682482E-005,3.0096008238
2.9296336174,0.201037021,1.48623830682482E-005,3.0079084417
2.9397377968,0.201037021,-0.0002775315,3.0044797975
2.9497463703,0.201037021,-0.0002775315,3.0044797975
2.9592833519,0.2350894842,0.0011795671,3.01236071
2.9698755741,0.2350894842,0.0011795671,3.0122134318
2.9791622162,0.2350894842,0.00005405,3.0122009121
2.9890434742,0.2350894842,0.00005405,3.0122308591
2.9992005825,0.2689270931,0.000600084,2.9876738511
3.0090939999,0.2689270931,0.000600084,2.9811074799
3.0192759037,0.2689270931,0.0056256177,2.977830933
3.0293574333,0.2689270931,0.0056256177,2.9713019697
3.0398423672,0.2796685627,0.0056256177,2.9846474829
3.0491867065,0.2796685627,0.0071189404,2.9839573539
3.0591771603,0.2796685627,0.0071189404,2.9829857112
3.0692167282,0.2796685627,0.0078252601,2.9827107393
3.0792276859,0.2796685627,0.0078252601,2.98258037
3.0899751186,0.4389946287,0.0133607239,2.8420989217
3.0992209911,0.4389946287,0.0133607239,2.8258907641
3.1092176437,0.4389946287,0.0135318739,2.8179169366
3.1192185879,0.4389946287,0.0135318739,2.8022831818
3.1298511028,0.3982132024,0.0104582421,2.8127750004
3.1392838955,0.3982132024,0.0104582421,2.8076884051
3.149620533,0.3982132024,0.0121085839,2.7983234575
3.1590805054,0.3982132024,0.0121085839,2.7940651229
3.1694002151,0.3982132024,0.0157017671,2.7901022015
3.1794621944,0.4154230769,0.0157017671,2.7765020677
3.1897485256,0.4154230769,0.0195497479,2.7688313838
3.1993567944,0.4154230769,0.0195497479,2.7649337045
3.2092373371,0.4154230769,0.0248480737,2.7570142198
3.2192363739,0.4154230769,0.0248480737,2.7570142198
3.2297255993,0.4320436598,0.0264589675,2.7489708958
3.2394299507,0.4320436598,0.0264589675,2.7435289949
3.2493605614,0.4320436598,0.0323621333,2.7408108075
3.2591412067,0.4320436598,0.0323621333,2.7380948524
3.2697684765,0.4790524292,0.0323621333,2.6992981032
3.2791950703,0.4790524292,0.0377091542,2.6893453614
3.2892708778,0.4790524292,0.0377091542,2.6843528128
3.2991547585,0.4790524292,0.043802239,2.6743353827
3.3099749088,0.4890407627,0.043802239,2.6531990533
3.3193547726,0.4890407627,0.057793308,2.6442744912
3.3292655945,0.4890407627,0.057793308,2.6263338621
3.3391573429,0.4890407627,0.0641096011,2.6173197717
3.3495182991,0.4890407627,0.0641096011,2.6082778248
3.3598542213,0.4938533164,0.0763648152,2.5953956462
3.3691241741,0.4938533164,0.0763648152,2.578482086
3.3792533875,0.4938533164,0.0907626972,2.5700945997
3.3892166615,0.4938533164,0.0907626972,2.5534693951
3.399132967,0.4938533164,0.1058462709,2.5534693951
3.4094176292,0.451730795,0.1058462709,2.5469488608
3.4192838669,0.451730795,0.1267615408,2.5304925495
3.4291899204,0.451730795,0.1267615408,2.5223223603
3.4390518665,0.451730795,0.1436433643,2.5141933134
3.4493825436,0.46079366,0.1436433643,2.5001660282
3.4591977596,0.46079366,0.1655252576,2.4814751638
3.4697043896,0.46079366,0.1655252576,2.472162149
3.4792354107,0.46079366,0.1870714873,2.4536061772
3.4892354012,0.46079366,0.1870714873,2.4536061772
3.4993164539,0.4366350565,0.1870714873,2.431844785
3.5093634129,0.4366350565,0.2127689719,2.4125372106
3.5191950798,0.4366350565,0.2127689719,2.4028790038
3.5296301842,0.4366350565,0.2380194962,2.3932187459
3.5391666889,0.4905627112,0.2380194962,2.3625711535
3.5495455265,0.4905627112,0.2685852051,2.3402347705
3.559387207,0.4905627112,0.2685852051,2.3290263976
3.5699658394,0.4905627112,0.2954021096,2.3065315126
3.5792150497,0.4905627112,0.2954021096,2.3065315126
3.5898761749,0.4948985842,0.3242810071,2.3164964194
3.5993061066,0.4948985842,0.3242810071,2.3015934316
3.6094899178,0.4948985842,0.3535425663,2.2942818146
3.6192805767,0.4948985842,0.3535425663,2.2870625088
3.6298427582,0.4718854645,0.3853978813,2.2629435141
3.6391808987,0.4718854645,0.3853978813,2.2408512956
3.6490962505,0.4718854645,0.4152044952,2.2296431886
3.6591975689,0.4718854645,0.4152044952,2.2069252588
3.6692240238,0.4718854645,0.444001466,2.2069252588
3.6789634228,0.4671900386,0.444001466,2.1985842354
3.6892802715,0.4671900386,0.4764437377,2.1762557387
3.6994762421,0.4671900386,0.4764437377,2.165030282
3.7091655731,0.4671900386,0.512655139,2.1537714595
3.7195212841,0.5102694645,0.512655139,2.144737013
3.7292480469,0.5102694645,0.512655139,2.1263770921
3.7391586304,0.5102694645,0.544146955,2.1172731088
3.7491323948,0.5102694645,0.544146955,2.099162124
3.7594349384,0.5102694645,0.5724111795,2.099162124
3.7694244385,0.5455302695,0.5724111795,1.9497774609
3.7797007561,0.5455302695,0.6052843332,1.9157914637
3.7890915871,0.5455302695,0.6052843332,1.8987005305
3.7998707294,0.5455302695,0.6359432936,1.8815742606
3.8098883629,0.5012416425,0.6359432936,1.9236154741
3.8191888332,0.5012416425,0.662735045,1.8955797825
3.8297410011,0.5012416425,0.662735045,1.8816124301
3.8393073082,0.5012416425,0.683375895,1.8538474304
3.8493597507,0.5012416425,0.683375895,1.8538474304
3.8597455025,0.5423537151,0.7148378491,1.8110069911
3.8698310852,0.5423537151,0.7148378491,1.7838010922
3.8798851967,0.5423537151,0.7426260114,1.7703526474
3.8894264698,0.5423537151,0.7426260114,1.7570197829
3.899885416,0.4792505293,0.7668483257,1.7974501921
3.9099724293,0.4792505293,0.7668483257,1.773839099
3.9191675186,0.4792505293,0.7887582183,1.7619683991
3.9298870564,0.4792505293,0.7887582183,1.7381238025
3.9399867058,0.5024481298,0.8128675222,1.7260757739
3.9494566917,0.5024481298,0.8128675222,1.7169264956
3.9597327709,0.5024481298,0.8128675222,1.6992247011
3.9692380428,0.5024481298,0.8336159587,1.6906613543
3.9793002605,0.5024481298,0.8336159587,1.6822819465
3.9891662598,0.5851387069,0.8507094383,1.6505328505
3.9997406006,0.5851387069,0.8507094383,1.6362306646
4.0096063614,0.5851387069,0.8684605956,1.629177835
4.0196273327,0.5851387069,0.8684605956,1.6152158215
4.0294258595,0.5851387069,0.8820112944,1.6152158215
4.0394608974,0.492569023,0.8820112944,1.6005074743
4.0491948128,0.492569023,0.894785583,1.5774843988
4.0591363907,0.492569023,0.894785583,1.566126614
4.0693249702,0.492569023,0.917878449,1.5549023664
4.0796160698,0.5182349653,0.917878449,1.5551832629
4.0897860527,0.5182349653,0.927568078,1.540773692
4.0990490913,0.5182349653,0.927568078,1.5335249231
4.1093699932,0.5182349653,0.9328357577,1.5187946146
4.1191794872,0.5182349653,0.9328357577,1.5187946146
4.1294591427,0.539884349,0.946909368,1.4972172027
4.1392903328,0.539884349,0.946909368,1.4843517376
4.1493003368,0.539884349,0.9549134374,1.4777881917
